datetime,Vancouver,Portland,San Francisco,Seattle,Los Angeles,San Diego,Las Vegas,Phoenix,Albuquerque,Denver,San Antonio,Dallas,Houston,Kansas City,Minneapolis,Saint Louis,Chicago,Nashville,Indianapolis,Atlanta,Detroit,Jacksonville,Charlotte,Miami,Pittsburgh,Toronto,Philadelphia,New York,Montreal,Boston,Beersheba,Tel Aviv District,Eilat,Haifa,Nahariyya,Jerusalem
16-03-2017 7.00,280.95,281.7,286.92,280.37,289.46,287.05,293.52,291.13,285.85,283.71,289.4,285.22,286.69,273.98,267.89,269.03,267.54,268.95,266.83,271.6,268.48,277.75,270.32,285.53,268,268.14,269.22,269.61,265.15,266.8,283.683,287.15,286,284.12,284.33,288.67
16-03-2017 8.00,280.4,281.13,288.18,279.82,288.84,287.05,293.94,290.36,283.33,283.43,289.27,285.02,287.06,274.3,268.08,268.58,266.94,268.46,266.49,271.15,268.04,277.55,269.58,284.9,267.99,267.64,268.87,269.14,264.15,266.89,284.6,289.64,288.45,285.91,286.05,289.67
16-03-2017 9.00,279.99,279.73,288.07,279.39,287.53,287.54,291.69,289.36,280.68,284.01,289.28,284.88,287.78,274.47,267.64,268.44,266.8,266.65,266.15,270.92,266.75,277.15,267.82,284.78,268.3,267.39,268.36,268.73,264.43,266.72,284.6,290.64,290.08,287.47,287.57,290.67
16-03-2017 10.00,279.56,278.58,287.77,278.64,286.98,287.65,291.5,288.12,279.26,283.85,289.15,285.15,287.86,274.64,267.77,268.58,265.54,266.9,266.15,269.9,266.55,276.35,267.15,284.4,268.17,266.63,268.14,268.56,264.15,266.79,284.6,291.15,291.12,287.79,288,291.15
16-03-2017 11.00,278.98,277.88,287.83,277.68,286.92,287.55,290.5,287.62,280.26,283.29,289.4,285.75,288.31,274.64,267.88,269.15,266.16,266.68,265.66,269.7,265.95,275.55,266.9,284.15,268.15,266.63,268,268.53,263.79,266.63,286.672,290.64,292.45,287.91,288.05,290.67
16-03-2017 12.00,276.44,276.87,287.83,277.48,286.76,286.95,288.27,287.36,278.09,281.01,289.78,286.59,288.87,274.8,267.4,270.43,265.25,265.91,265.13,269.04,265.74,275.35,266.24,283.92,267.9,266.78,268.79,268.38,263.5,267.39,286.672,291.64,293.73,288.9,289.04,291.67
16-03-2017 13.00,276.1,276.58,286.42,276.82,286.6,286.75,287.31,287.32,277.55,283.43,289.86,287.08,289.42,274.8,267.83,271.43,266.48,268.4,266.9,271.55,267.33,276.65,271.42,285.82,268.77,266.73,270.37,268.84,263.43,268.47,286.672,291.15,294.12,289.47,289.57,291.15
16-03-2017 14.00,276.86,276.43,287.07,277.03,286.36,286.55,287.47,287.65,279.02,284.16,290.03,287.71,290.14,276.64,270.22,272.86,269.05,271.65,270.15,273.82,269.92,279.32,273.65,288.26,269.15,268.57,271.44,269.99,263.42,269.72,287.059,290.64,294.45,289.59,289.62,290.67
16-03-2017 15.00,276.66,276.29,287.3,276.81,287.22,286.51,289.88,289.86,283.59,285.87,291.58,288.4,291.41,280.31,272.35,275.57,271.37,274.66,272.15,275.71,272.14,280.65,275.95,290.82,269.77,269.35,272.51,271.06,264.15,270.37,287.412,290.15,294.37,288.46,288.57,290.15
16-03-2017 16.00,276.7,278.86,288.15,278.59,289.42,287.6,293.49,293.58,288.67,289.01,293.29,289.15,293.77,283.14,274.62,278.14,272.85,276.4,273.64,277.35,273.35,281.65,276.97,292.77,271.28,270.13,273.72,272.29,264.44,271.22,287.412,288.64,293.86,287.46,287.57,288.67
16-03-2017 17.00,277.56,280.31,288.9,279.82,291.65,290.05,295.73,297.01,291.15,292.29,294.58,289.96,294.69,285.81,276.46,279.57,273.95,277.91,273.95,279.35,274.44,283.15,278.82,294.04,272.15,271.15,274.44,273.21,266.15,272.3,282.885,288.14,291.67,286.7,286.79,288.19
16-03-2017 18.00,277.65,281.43,289.69,281.27,293.69,291.42,296.92,299.48,292.67,295.01,295.29,290.75,295.96,287.66,277.77,280.43,275.15,279.16,275.54,281.26,275.35,284.48,280.4,294.48,273.15,272.15,275.15,274.14,266.17,273.22,282.885,288.14,293.54,288.15,288.15,288.19
16-03-2017 19.00,278.51,282.44,290.87,282.15,295.28,292.97,298.13,301.58,295.15,295.86,296.41,292.44,296.33,290.15,278.42,280.65,275.82,280.41,276.08,283.05,276.04,285.31,281.33,295.03,273.9,273.15,275.72,275.36,267.15,273.76,282.885,288.14,293.15,288.15,288.15,288.19
16-03-2017 20.00,278.82,283.15,291.77,282.71,296.22,295.07,299.52,303.58,296.15,296.58,298.29,293.22,296.33,291.48,278.82,280.57,276.85,281.41,276.95,283.75,276.59,285.98,282.33,294.7,274.4,274.13,275.8,276.07,267.5,274.29,280.318,287.63,292.54,289.368,289.368,287.71
16-03-2017 21.00,279.2,284.15,292.7,283.49,296.22,295.25,300.73,304.58,297.15,297.3,298.66,294.22,296.33,292.32,278.28,281.56,277.37,282.66,278.17,284.65,276.7,286.31,282.9,294.57,274.77,274.53,276.08,276.83,268.17,274.06,280.318,287.63,292.66,289.368,289.368,287.71
16-03-2017 22.00,280.02,284.87,292.94,283.82,296.63,295.23,301.12,305.29,298.15,297.44,299.15,295.28,295.97,292.82,277.09,281.57,278.37,282.63,278.64,284.75,276.95,286.14,283.15,294.04,274.89,274.35,276.08,276.91,268.5,273.76,280.318,287.84,290.15,289.368,289.368,288.04
16-03-2017 23.00,280.08,284.86,293.37,283.93,296.35,294.4,301.1,305.58,297.76,297.17,299.28,295.46,295.88,292.3,276.82,281.78,278.37,282.68,277.9,284.45,276.95,285.7,283.07,292.59,274.75,274.33,275.94,277.06,268.83,273,278.946,286.15,283.546,289.146,289.146,286.15
17-03-2017 0.00,280.06,285.29,292.38,284.42,296.22,292.61,302.15,305.49,296.63,296.44,298.59,295.48,294.78,290.98,275.86,280.85,276.69,281.15,276.18,282.35,274.94,283.31,279.25,291.27,273.28,273.55,275.16,276.07,269.15,271.81,278.946,286.15,283.546,289.146,289.146,286.15
17-03-2017 1.00,284.23,285.15,290.61,282.93,295.05,291.61,301.13,304.81,295.63,294.05,296.01,294.62,293.51,290.16,275.15,279.86,274.64,280.14,274.48,280.7,274.27,281.31,277.15,290.4,271.59,272.35,274.22,275.46,268.83,271.48,278.946,285.15,288.15,289.146,289.146,285.15
17-03-2017 2.00,283.12,285.16,289.71,282.18,292.28,289.97,300.73,302.18,293.39,291.82,294.78,293.82,293.15,289.81,275.22,279.87,274.43,279.89,274.48,279.71,273.15,280.15,276.16,289.52,271.57,272.35,274.08,275.14,269.15,271.48,278.044,286.15,282.144,288.994,288.994,286.15
17-03-2017 3.00,282.6,284.48,287.79,281.53,291.09,288.78,298.92,300.16,291.25,290.66,294.16,293.47,293.06,288.3,274.83,280,274.81,279.41,272.91,277.15,271.54,279.14,275.32,289.29,271.01,271.14,273.73,274.29,269.15,271.06,278.044,286.62,282.144,288.994,288.994,286.64
17-03-2017 4.00,281.44,281.83,285.96,280.15,290.15,288.56,297.51,297.9,290.38,290.15,292.79,292.85,292.78,288.29,274.71,280.02,274.81,278.37,272.99,276.25,271.44,278.31,273.91,288.4,269.71,270.62,273.15,273.84,268.83,271.5,278.044,286.67,286.58,288.994,288.994,286.72
17-03-2017 5.00,281.08,280.71,285.4,278.99,289.85,287.97,296.08,296.74,288.25,289.67,292.44,292.53,292.61,287.35,274.78,280.17,275.05,276.37,272.81,275.14,270.83,277.65,273,287.65,269.17,270.13,272.66,273.22,268.22,271.12,283.143,286.15,286.66,283.97,284.07,286.67
17-03-2017 6.00,280.66,279.3,285.1,277.69,288.92,287.6,293.69,294.38,287.67,286.71,291.4,292.47,292.34,286.65,275.02,280.3,275.25,277.13,274.14,275.25,270.68,277.31,272.08,287.15,268.13,270.39,272.37,273.22,267.5,270.45,283.143,286.71,288.15,284.34,284.52,287.67
17-03-2017 7.00,280.27,278.71,284.1,277.01,288.15,286.65,291.9,292.88,286.08,285.56,291.03,292.01,292.34,286.81,274.88,280.3,275.81,278.68,274.47,274.14,269.81,277.31,271.16,286.9,267.71,270.39,271.65,272.69,266.82,269.9,283.143,289.15,289.33,287.47,287.57,289.15
17-03-2017 8.00,279.87,277.57,283.95,276.47,287.77,285.95,289.91,291.39,282.79,283.57,291.15,291.9,292.25,287.14,274.15,280.29,274.95,279.4,274.48,273.28,268.81,276.48,269.82,286.65,267.28,269.9,271.59,272.06,264.18,269.37,289.591,289.15,289.69,287.33,287.51,290.15
17-03-2017 9.00,278.88,277,283.18,275.77,287.15,286.35,288.51,290.88,283.26,281.57,291.52,292.55,291.88,287.47,273.28,280.58,275.04,279.89,275.48,273.4,268.34,275.98,269.07,286.4,266.73,269.16,270.36,271.61,262.85,269.21,289.591,291.15,292.71,287.9,288.04,291.15
17-03-2017 10.00,279.07,276.55,282.64,275.67,286.77,286.45,288.29,290.37,281.32,280.42,292.3,292.87,291.8,287.47,272.53,280.29,274.59,280.4,275.49,273.89,268.26,276.95,268.82,286.4,266.44,269.41,269.71,271.3,262.2,268.98,289.591,291.16,295.93,288.91,289.05,291.11
17-03-2017 11.00,277.11,276.57,282.23,275.23,286.23,286.25,288.3,288.88,278.26,278.99,292.29,293.08,291.53,287.15,271.9,280.15,274.75,280.66,274.17,274.48,267.69,276.14,268.49,286.26,266.43,268.4,269.63,270.72,261.82,268.91,291.494,290.92,297.15,288.91,289.05,290.77
17-03-2017 12.00,276.52,276.15,282.07,275.26,286.15,286.14,287.3,288.37,282.15,278.71,292.29,292.96,291.52,287.48,272.08,280.43,274.75,281.39,273.63,275.7,268.93,276.55,269.42,286.65,266.58,267.49,270.07,270.77,261.5,269.6,291.494,292.16,298.15,289.34,289.52,292.11
17-03-2017 13.00,276.31,277.01,282.15,275.26,285.65,285.44,287.7,288.81,279.57,279.28,292.15,292.71,291.52,287.48,272.68,280.58,274.85,281.4,274.14,276.81,270.83,280.74,273.97,289.04,270.29,268.1,272.65,270.97,262.8,271.21,291.494,292.16,300.15,290.02,290.1,292.11
17-03-2017 14.00,276.43,277.14,282.22,275.26,285.53,285.23,286.49,288.14,281.07,280.42,292.43,293.21,293.33,287.65,274.79,281.71,274.95,282.39,274.54,278.74,273.48,284.82,277.48,291.71,273.01,271.33,274.15,272.6,265.15,272.37,290.84,291.59,300.15,289.94,290.06,290.63
17-03-2017 15.00,276.97,276.64,282.72,275.48,286.02,285.64,288.3,291.31,284.63,285.15,293.73,293.75,295.42,288.81,275.88,282.58,274.95,283.41,275.33,281.15,274.92,288.35,279.98,294.26,275,273.76,275.58,274.06,266.15,273.6,290.874,290.66,299.15,289.03,289.1,290.63
17-03-2017 16.00,277.95,278.28,285.72,277.15,288.09,287.33,291.7,294.43,286.15,287.72,294.86,294.34,296.51,289.98,277.08,284.28,275.59,282.92,276.54,283.82,275.44,289.49,282.14,295.37,276.85,275.17,276.61,275.07,267.15,274.6,290.874,289.66,298.37,288.43,288.47,289.63
17-03-2017 17.00,279.22,279,288.01,278.59,290.53,290.81,294.7,296.98,291.16,289.86,295.79,294.9,297.15,292.31,278.51,285.28,276.05,282.91,277.33,285.82,275.34,289.99,283.48,295.93,277.43,276.54,277.49,276.22,267.8,275.68,286.274,288.66,296.78,289.15,289.15,288.63
17-03-2017 18.00,280.08,279.57,289.66,279.26,292.84,293.74,296.71,300.44,292.15,291.43,297.41,295.82,297.88,294.32,279.22,286.85,276.7,285.41,278.14,287.55,274.7,290.65,285.24,296.02,277.72,276.76,278.56,277.6,268.8,276.44,286.274,288.66,296.15,289.15,289.15,288.63
17-03-2017 19.00,281.08,279.71,291.51,279.26,294.78,294.41,298.94,302.3,295.15,292.43,298.79,296.77,298.52,295.32,278.88,288.55,278.05,287.41,279.13,288.82,274.03,290.81,286.69,295.15,275.9,277.35,279.01,279.01,269.15,277.45,286.274,288.15,293.15,289.224,289.224,288.15
17-03-2017 20.00,281.53,279.72,292.7,279.48,295.66,293.91,300.54,304.15,296.15,293.15,299.67,297.15,298.7,295.31,278.28,291.15,278.95,288.89,279.13,290.93,274.15,291.15,287.9,295.37,275.66,277.35,279.51,279.84,269.8,277.84,284.819,287.66,287.019,289.669,289.669,287.63
17-03-2017 21.00,281.96,280.15,293.8,279.35,296.16,293.32,301.14,305.15,297.15,293.86,300.43,297.47,298.7,294.98,277.55,292.14,280.05,289.39,279.27,292.6,273.82,291.18,288.33,295.04,273.9,277.75,279.66,280.31,270.15,278.07,284.819,287.53,292.15,289.669,289.669,287.46
17-03-2017 22.00,282.11,280.28,294.66,279.27,296.47,292.97,302.14,305.58,296.63,294.3,300.87,297.97,298.61,295.15,276.95,292.84,280.92,289.41,280.39,292.85,273.49,290.82,287.99,295.03,273.79,277.35,279.66,280.74,270.15,277.84,284.819,288.15,291.15,289.669,289.669,288.15
17-03-2017 23.00,281.97,280.58,295.62,279.58,296.3,292.58,302.12,306.01,296.62,293.72,300.72,298.22,297.89,295.01,276.4,293.05,282.15,289.43,280.39,292.04,273.37,289.81,287.98,294.15,273.28,276.75,278.59,280.23,270.47,276.23,283.835,288.15,286.535,289.485,289.485,288.15
18-03-2017 0.00,280.99,281.15,295.31,279.37,295.72,290.87,302.12,306.15,297.11,293.03,300.02,297.96,296.8,292.14,276.02,290.99,281.15,289.19,280.39,291.59,273.37,287.48,284.58,293.4,273.15,276.15,276.8,279.15,269.47,273.56,283.835,287.15,286.535,289.485,289.485,287.15
18-03-2017 1.00,279.96,281.45,295.08,279.59,294.21,289.6,302.15,305.3,295.6,289.82,297.93,297.53,295.53,289.8,275.46,289.14,279.65,289.21,280.66,290.92,273.37,285.64,284.24,293.02,273.15,275.13,276.08,277.07,269.15,272.83,283.835,288.15,290.15,289.485,289.485,288.15
18-03-2017 2.00,278.69,281.43,292.81,279.65,291.66,288.34,301.31,302.43,293.65,287.32,296.42,296.29,294.26,288.55,275.15,288.05,280.04,288.48,280.9,290.48,273.55,284.32,283.99,293.27,273.4,273.91,275.87,275.48,266.8,271.15,281.775,287.15,284.725,288.525,288.525,286.15
18-03-2017 3.00,278.96,281.43,290.52,279.36,290.1,287.55,298.31,299.57,288.56,284.57,295.17,295.35,293.35,286.14,274.81,284.58,280.15,287.91,280.68,290.26,273.55,284.48,284.97,293.15,273.15,273.86,274.49,275.44,266.15,271.21,281.775,287.15,284.725,288.525,288.525,287.15
18-03-2017 4.00,278.48,281.44,289.24,279.37,289.41,287.05,298.48,298.45,288.51,283.71,293.66,294.72,292.43,286.14,274.75,284.45,279.75,286.92,280.54,289.6,273.55,284.15,284.98,292.65,273.57,273.62,273.88,274.87,265.47,271.19,281.775,286.15,288.15,288.525,288.525,286.15
18-03-2017 5.00,278.31,281.15,288.3,279.93,288.81,287.05,296.3,297.58,290.08,283.18,292.53,295.15,291.89,286.5,274.62,283,279.48,286.67,279.47,289.27,273.65,283.15,284.57,291.72,273.57,273.37,273.75,274.08,264.47,269.69,286.313,288.3,289.01,288.463,288.463,288.71
18-03-2017 6.00,278.73,281.74,287.7,280.37,287.91,286.88,294.51,294.62,287.79,281.72,291.4,294.47,291.06,283.82,273.88,285.14,278.74,286.38,279.46,288.53,273.74,282.98,282.52,291.15,273.72,273.1,273.61,273.36,263.15,269.05,286.313,289.64,291.15,288.07,288.14,289.67
18-03-2017 7.00,278.55,281.72,286.78,280.27,287.77,286.24,294.5,292.62,287.68,280.29,290.86,293.82,290.42,282.15,273.34,284.86,278.14,286.38,278.15,288.65,273.85,281.82,282.22,291.15,273.72,273.85,273.67,271.92,261.45,268.66,286.313,290.66,289.51,288.59,288.62,290.63
18-03-2017 8.00,278.15,281.86,286.09,282.61,287.46,286.05,291.31,292.13,284.9,279.15,290.28,292.75,289.77,280.49,273.03,282.87,277.65,286.39,277.49,288.82,273.95,281.48,282.41,290.86,273.85,273.86,273.93,271.06,262.12,267.99,290.187,291.66,291.09,289.03,289.1,291.63
18-03-2017 9.00,277.95,282.59,285.71,285.04,287.07,286.15,290.72,291.1,283.38,277.9,289.28,291.22,289.52,279.48,272.68,280.3,276.95,285.91,277.15,289.02,273.95,282.15,282.05,290.72,274.44,274.36,274.85,271.31,261.18,267.74,290.187,293.15,292.08,290.03,290.1,293.15
18-03-2017 10.00,278.15,283.18,285.79,285.47,287.06,286.05,289.71,290.61,283.91,277.02,289.4,290.71,289.52,277.98,272.68,279.16,276.65,284.91,276.81,287.92,273.7,280.99,281.78,290.14,274.73,274.13,275.01,271.93,259.85,267.67,290.187,293.67,292.78,291.15,291.15,293.59
18-03-2017 11.00,278.35,283.75,285.3,286.05,286.53,286.37,288.31,288.86,282.32,276.77,289.78,290.55,289.52,277.48,272.35,277.44,276.59,283.64,276.19,286.45,273.95,280.31,281.99,289.71,274.72,274.13,275.01,272.08,259.17,267.59,291.607,294.68,294.12,291.27,291.2,294.55
18-03-2017 12.00,278.93,283.59,285.07,285.4,286.38,286.15,288.91,288.36,281.03,276.64,290.52,290.82,289.79,276.96,272.15,276.99,276.59,284.37,276.17,285.65,273.65,280.65,281.79,290.27,275.16,273.94,274.96,272.65,258.2,268.82,291.607,294.17,294.51,292.27,292.2,294.07
18-03-2017 13.00,278.13,283.89,285.64,285.44,286.65,285.82,288.5,289.35,281.55,276.15,290.53,290.96,289.7,276.3,272.08,277.86,276.59,284.91,275.66,285.26,273.75,284.96,282.15,291.4,275.28,274.16,274.64,273.38,259.5,271.39,291.607,293.17,295.75,292.27,292.2,293.07
18-03-2017 14.00,277.26,284.05,285.65,282.92,286.61,285.95,288.48,288.29,282.2,276.77,291.15,291.21,290.94,278.26,271.84,278.85,276.95,285.13,275.75,285.93,274.15,288.83,282.57,293.99,275.28,273.75,275.29,274.63,262.5,273.04,289.481,292.46,295.99,292.36,292.24,292.11
18-03-2017 15.00,277.56,284.27,285.72,281.04,286.59,285.85,290.48,291.57,286.15,281.73,292.71,292.77,292.33,281.48,271.84,280.81,277.15,286.64,276.14,286.59,274.65,291.66,286.13,296.29,276.58,273.56,276.2,274.75,265.5,274.59,290.928,291.66,295.34,291.27,291.2,291.63
18-03-2017 16.00,278.52,283,287.22,280.4,287.33,286.42,292.5,296.01,288.67,286.58,294.01,295.28,296.42,283.48,272.22,281.57,277.15,288.4,276.54,288.25,275.65,293.66,288.81,296.65,277.29,273.32,276.87,275.32,267.82,275.6,290.928,291.16,295.15,289.15,289.15,291.11
18-03-2017 17.00,279.23,281.72,288.36,279.92,289.28,287.84,295.91,299.15,291.15,290.67,294.71,295.83,296.78,285.65,273.15,283.28,277.55,288.68,276.75,289.26,276.45,295.65,290.15,296.86,277.86,273.57,276.85,275.82,269.8,275.84,287.171,290.66,294.76,289.15,289.15,290.63
18-03-2017 18.00,278.48,281.43,289.08,280.03,291.77,290.05,298.13,301.15,293.15,295.15,296.01,298.82,299.51,287.15,274.42,284.65,278.45,289.91,277.15,291.14,277.15,297.16,292.31,297.4,278.57,273.41,276.16,275.61,271.47,275.99,287.171,290.59,293.66,289.15,289.15,290.15
18-03-2017 19.00,276.93,281.41,289.72,280.43,294.16,291.94,298.27,303.01,293.92,297.44,297.01,299.09,299.59,288.82,275.14,284.86,279.26,290.19,277.34,292.14,277.03,297.99,292.48,297.72,278.82,273.54,276.08,275.56,272.15,276.08,287.171,290.15,292.36,289.15,289.15,289.63
18-03-2017 20.00,277.33,281.99,290.44,281.71,295.41,294.59,301.93,304.58,296.63,298.44,298,300.22,300.32,289.98,276.08,285.86,279.48,290.72,277.64,293.37,277.15,298.15,293.16,297.52,278.69,273.39,275.8,275.51,272.8,275.99,286.033,289.15,291.64,289.15,289.15,289.15
18-03-2017 21.00,278.83,283.69,291.36,281.39,295.63,296.33,303.13,305.72,297.67,299.44,298.78,300.51,300.87,290.82,276.64,286.43,278.95,290.19,277.88,294.15,277.26,298.99,293.35,297.26,277.85,273.38,275.49,274.9,272.8,275.53,286.033,289.15,292.72,289.15,289.15,289.15
18-03-2017 22.00,279.11,283.72,292.3,281.5,295.35,295.24,303.1,306.44,297.54,299.87,300.14,300.88,300.6,290.99,276.96,286.58,278.55,289.96,277.9,293.92,276.96,298.82,292.97,296.7,277.29,273.58,275.36,274.81,272.8,275.44,286.033,288.71,295.15,289.533,289.533,288.84
18-03-2017 23.00,279.66,283.31,292.87,282.53,294.81,294.24,304.15,306.87,298.15,299.3,300.57,300.79,300.17,290.82,277.4,286.75,278.35,288.73,277.9,293.15,276.54,297.15,293.6,295.81,276.58,273.6,275.36,274.57,272.47,273.74,284.479,288.15,293.15,289.429,289.429,288.15
19-03-2017 0.00,279.38,282.86,292.15,282.6,294.98,293.34,303.12,306.59,298.15,298.58,300.02,300.1,299.53,289.47,276.15,284.86,278.05,286.69,277.39,291.48,276.35,295.32,289.65,294.26,275.99,273.76,275.14,274.84,271.15,274.06,284.479,287.15,286.879,289.429,289.429,287.15
19-03-2017 1.00,280.58,282.3,291.23,280.75,293.92,291.61,302.13,306.15,296.11,294.86,297.57,298.7,297.54,286.81,274.01,282.43,277.94,284.96,276.9,289.94,275.95,293.98,288.31,293.59,275.3,273.56,275.14,274.77,270.15,274.05,284.479,286.15,291.15,289.429,289.429,286.15
19-03-2017 2.00,281.25,282.31,289.73,280.17,292.28,289.75,301.93,303.58,294.41,292.14,295.87,297.02,296.25,286.21,273.21,281.49,277.59,282.96,276.9,289.03,275.93,293.65,288.24,292.93,274.86,273.76,275.38,275.06,268.82,274.22,283.91,286.15,285.21,289.61,289.61,286.15
19-03-2017 3.00,280.93,281.59,288.23,278.92,290.68,288.14,300.51,300.75,291.41,290,294.86,295.43,295.26,285.19,272.34,279.78,277.25,281.2,276.91,288.48,275.6,291.98,286.78,292.04,274.57,273.66,274.72,275.51,268.15,274.15,283.91,287.63,285.21,288.15,288.15,287.71
19-03-2017 4.00,280.09,280.44,287.82,277.89,289.81,287.69,298.69,298.31,288.97,288.17,294.3,294.69,294.35,284.8,272.22,278.49,277.14,279.96,276.86,287.49,275.59,291.16,285.24,291.37,274.43,273.68,274.86,275.43,268.15,273.95,283.91,287.39,291.15,288.15,288.15,287.22
19-03-2017 5.00,278.88,279.18,287.11,277.4,289.02,287.05,297.5,297.1,288.24,287.87,293.3,293.89,293.81,284.12,271.9,277.15,275.74,278.2,276.57,285.71,275.48,290.32,283.5,291.15,274.43,273.64,274.72,275.38,267.5,273.88,285.422,287.39,288.37,284.6,284.9,287.71
19-03-2017 6.00,276.18,277.89,286.41,276,288.23,287.24,295.7,294.12,288.66,285.29,292.3,292.65,292.99,284.66,272.15,276.32,275.05,277.19,275.81,284.26,275.14,289.82,282.16,290.86,274.43,273.4,274.79,274.72,267.18,273.75,285.422,288.27,288.31,285.53,285.88,288.67
19-03-2017 7.00,276.01,277.18,286.1,275.74,287.61,287.25,294.53,293.11,288.91,285.15,291.28,292.01,292.62,284.35,272.02,275.91,274.25,276.18,275.48,283.15,275.05,289.32,281.15,289.87,274.29,273.39,274.92,274.61,266.15,273.76,285.422,290.15,290.15,288.91,289.05,290.15
19-03-2017 8.00,276.19,276.76,285.87,274.86,287.49,287.25,293.45,291.86,285.74,284.87,291.15,291.35,292.52,284.49,271.88,275.21,273.74,275.93,275.48,281.93,274.94,288.49,280.43,289.15,274.15,273.37,274.65,274.36,264.5,273.76,287.974,290.59,290.04,288.73,288.97,290.15
19-03-2017 9.00,275.54,275.44,286.68,274.01,286.92,287.15,291.52,290.36,284.68,285.59,290.77,291.15,291.79,284.65,271.83,274.44,273.44,274.94,275.48,281.04,274.75,288.32,279.07,288.52,274.15,273.16,274.5,274.31,264.15,273.29,287.974,291.15,291.78,290.03,290.1,291.15
19-03-2017 10.00,277.48,274.89,286.76,273.88,286.82,286.75,291.31,290.12,284.74,285.71,291.27,290.75,290.87,284.5,271.84,273.92,273.71,274.67,275.48,280.04,274.74,288.48,278.99,287.77,274.43,272.88,274.51,274.13,263.88,273.07,287.974,291.15,291.42,289.94,290.06,291.15
19-03-2017 11.00,277.1,274.59,286.32,273.96,286.45,286.45,291.29,289.37,282.67,285.01,291.4,290.77,290.45,284.8,272.35,273.79,272.93,273.94,274.62,279.26,274.25,288.31,278.43,287.02,274.15,272.88,274.54,274.23,263.17,272.92,289.127,291.15,292.42,290.55,290.6,291.15
19-03-2017 12.00,276.15,274.72,286.07,273.58,286.23,286.03,289.1,288.86,281.01,284.44,291.86,290.75,290.16,284.33,272.33,273.43,272.14,272.65,274.11,278.35,273.85,287.82,277.79,287.15,274.15,273.32,274.54,274.06,262.82,272.99,289.127,291.15,295.45,290.15,290.15,291.15
19-03-2017 13.00,275.71,274.15,285.62,273.34,285.98,285.37,288.31,288.8,280.01,284.75,291.72,290.68,289.89,283.33,272.65,274.71,272.94,273.13,274.86,279.04,274.15,289.15,280.15,290.48,274.52,273.52,274.99,274.37,264.17,273.59,289.127,290.15,295.45,290.03,290.1,290.15
19-03-2017 14.00,275.23,274.01,286.15,272.81,285.92,285.04,287.9,288.86,281.58,286.87,292.29,291.68,292.24,284.83,274.48,278,276.34,278.41,276.88,280.65,274.94,290.49,281.69,292.35,275.15,273.74,276.08,275.3,266.82,273.99,287.6,290.64,295.49,289.03,289.1,290.67
19-03-2017 15.00,275.67,274,286.37,272.7,286.35,285.69,290.09,291.65,287.66,291.15,293.86,293.27,294.61,287.66,276.21,280.15,278.15,280.91,277.87,282.26,275.59,291.15,283.23,295.15,275.77,274.55,277.36,276.39,269.5,274.61,287.943,290.15,293.97,289.03,289.1,290.15
19-03-2017 16.00,273.87,275.98,287.08,273.98,288.33,289.05,292.92,295.57,290.67,294.72,294.72,293.68,294.97,290.82,278.21,281.57,279.26,281.16,278.88,284.37,276.26,291.15,284.23,296.59,276.02,275.55,278.51,277.14,270.83,274.84,287.943,289.64,292.97,287.47,287.57,289.67
19-03-2017 17.00,275.32,277.49,288.37,277.29,290.74,293.06,295.51,298.72,292.72,295.87,296.57,296.78,298.6,294.16,279.61,283.28,280.15,283.16,279.38,286.26,277.34,291.15,285.15,299.15,276.26,276.36,279.23,278.29,272.83,275.15,284.232,288.64,292.42,286.97,287.1,288.67
19-03-2017 18.00,276.78,279.3,289.37,279.44,292.74,292.05,298.32,301.44,295.15,296.87,297.9,298.4,299.51,297.72,280.68,284.57,280.93,284.41,281.13,287.35,277.95,291.32,285.69,300.03,276.52,277.57,280.4,279.37,273.83,275.53,284.232,288.64,292.2,289.15,289.15,288.67
19-03-2017 19.00,277.21,281.49,290.16,280.36,294.39,291.57,300.33,303.58,296.15,297.86,299,298.91,299.69,300.3,281.35,285.72,281.94,284.66,281.37,288.93,278.44,290.55,286.57,300.77,277.15,277.93,280.76,280.14,274.83,275.83,284.232,288.64,293.15,289.15,289.15,288.67
19-03-2017 20.00,277.57,283.12,291.44,281.65,295.69,292.75,301.93,305.15,297.15,298.02,299.86,300.22,300.78,301.73,282.08,286.15,282.93,285.86,282.37,289.82,278.94,290.35,287.42,301.04,276.77,278.35,281.38,280.81,275.15,276.15,281.188,288.64,292.15,289.788,289.788,288.67
19-03-2017 21.00,277.89,284.41,291.23,282.15,295.86,292.35,302.93,306.44,298.63,298.44,300.28,300.9,300.96,303.14,283.45,286.72,284.02,286.86,283.13,289.7,278.84,290.66,287.7,301.15,276.9,277.93,281.3,281.31,275.51,276.37,281.188,288.15,291.41,289.788,289.788,288.15
19-03-2017 22.00,278.11,284.99,291.52,282.77,295.69,291.75,302.92,306.99,299.15,299.16,301,301.35,300.79,303.14,284.08,286.72,284.02,288.15,283.18,289.7,278.94,290.48,287.7,300.83,276.53,278.15,281.46,281.39,275.51,276.52,281.188,287.71,290.15,289.788,289.788,287.77
19-03-2017 23.00,278.66,285.86,291.44,283.52,295.1,291.34,304.15,307.29,299.15,298.45,301.01,301.56,300.34,302.75,285.15,286.57,283.71,288.21,282.64,288.7,278.91,289.15,286.88,299.59,276.15,278.61,281.16,281.45,275.18,275.74,279.881,286.15,283.531,289.781,289.781,286.15
